customerID,gender,tenure,Contract,MonthlyCharges,Churn
7422-WNBTY,Male,33,Month-to-month,93.35,No
0842-IWYCP,Female,46,Month-to-month,44.95,No
3521-HTQTV,Male,34,Two year,26.1,No
3744-ZBHON,Female,3,Month-to-month,20.2,No
3373-DIUUN,Male,30,Two year,21.25,No
8383-SGHJU,Female,33,One year,59.4,No
7607-QKKTJ,Male,45,One year,95,No
7707-PYBBH,Male,40,Month-to-month,61.9,No
8984-HPEMB,Female,71,Two year,118.65,No
4349-GFQHK,Male,1,Month-to-month,54.35,Yes
4139-DETXS,Female,72,Two year,64.45,No
9779-DPNEJ,Female,22,Month-to-month,80.15,No
9805-FILKB,Male,46,One year,20.2,No
5793-YOLJN,Female,55,Two year,21,No
0673-IGUQO,Male,1,Month-to-month,20.45,No
4123-FCVCB,Female,12,One year,75.85,No
8819-IMISP,Male,31,Month-to-month,80.45,No
7802-EFKNY,Male,5,Month-to-month,24.95,Yes
8311-UEUAB,Female,67,Two year,75.5,No
5858-EAFCZ,Male,1,Month-to-month,44.45,No
8035-BUYVG,Male,40,One year,42.35,Yes
1163-ONYEY,Male,41,Month-to-month,74.55,No
9787-XVQIU,Male,1,Month-to-month,75.3,Yes
8945-MUQUF,Male,51,One year,94.8,Yes
5656-MJEFC,Male,42,Two year,48.15,No
6082-OQFBA,Male,23,One year,19.65,No
8051-HJRLT,Female,1,Month-to-month,70.55,Yes
8974-OVACP,Female,1,Month-to-month,20.15,No
4010-YLMVT,Female,56,Month-to-month,106.6,No
1379-FRVEB,Male,15,Month-to-month,91,No
8612-GXIDD,Male,12,Two year,25.4,No
6288-CHQJB,Female,54,Two year,69.95,No
8160-HOWOX,Female,7,Month-to-month,66.85,No
3023-GFLBR,Female,33,Month-to-month,86.15,Yes
6648-INWPS,Male,16,Month-to-month,20.15,No
4223-BKEOR,Female,21,One year,64.85,No
4079-VTGLK,Male,30,Two year,74.85,No
1763-WQFUK,Male,3,Month-to-month,50.5,No
1391-UBDAR,Male,11,Month-to-month,72.9,No
8894-JVDCV,Female,62,One year,115.05,No
2023-VQFDL,Male,18,Month-to-month,19,No
1345-GKDZZ,Male,6,Month-to-month,19.55,No
2014-MKGMH,Female,46,One year,101.1,No
5628-FCGYG,Male,21,Month-to-month,84.1,No
2560-WBWXF,Male,68,Two year,24.15,No
0248-IPDFW,Female,1,Month-to-month,50.1,No
7978-DKUQH,Female,25,Month-to-month,74.6,No
4335-UPJSI,Female,24,Two year,19.75,No
0524-IAVZO,Female,30,Month-to-month,85,Yes
2737-YNGYW,Female,2,Month-to-month,80.55,Yes
1784-EZDKJ,Male,51,One year,106.8,No
9297-FVVDH,Female,57,Two year,84.5,No
8007-YYPWD,Female,15,Two year,25.05,No
7101-HRBLJ,Female,72,Two year,83.7,No
5159-YFPKQ,Female,2,Month-to-month,75.8,Yes
6635-CPNUN,Male,28,Month-to-month,96.6,No
4021-RQSNY,Male,29,Month-to-month,98.5,Yes
5453-YBTWV,Male,70,Two year,101.1,No
5039-LZRQT,Female,13,One year,20.2,No
2931-VUVJN,Female,59,One year,94.05,No
9061-TIHDA,Male,13,Month-to-month,95.25,Yes
8699-ASUFO,Male,7,Month-to-month,74.4,Yes
6418-PIQSP,Female,62,Two year,81,No
8220-OCUFY,Female,21,One year,60.25,No
3995-WFCSM,Female,2,Month-to-month,60.85,No
1895-QTKDO,Female,1,Month-to-month,43.95,No
2038-OEQZH,Male,4,Month-to-month,86.05,No
1178-PZGAB,Female,19,One year,20.25,No
7927-AUXBZ,Female,30,Month-to-month,85.15,Yes
2626-VEEWG,Male,67,Two year,19.4,No
2878-RMWXY,Male,72,Two year,102.65,No
1657-DYMBM,Male,53,Two year,19.9,No
7311-MQJCH,Female,5,One year,19.55,No
7375-WMVMT,Male,71,Two year,95.5,No
1136-XGEQU,Female,50,One year,84.15,No
2530-FMFXO,Male,56,Two year,103.2,No
6844-DZKRF,Male,2,Month-to-month,50.2,No
4695-WJZUE,Female,2,Month-to-month,88.55,Yes
7619-ODSGN,Male,24,Month-to-month,54.75,Yes
5970-GHJAW,Male,46,Two year,19.95,No
8879-XUAHX,Male,71,Two year,116.25,No
3689-MOZGR,Female,29,Month-to-month,31.2,No
4195-PNGZS,Male,69,Two year,24.45,No
5003-XZWWO,Male,71,Two year,84.2,No
3988-RQIXO,Female,1,Month-to-month,91.3,Yes
7622-FWGEW,Male,56,Two year,85.65,No
6922-NCEDI,Male,56,One year,21.2,No
2514-GINMM,Male,1,Month-to-month,79.5,Yes
9891-NQDBD,Female,28,One year,25.55,No
6131-IUNXN,Female,19,Month-to-month,20.2,No
8548-AWOFC,Male,66,Month-to-month,63.85,No
9798-DRYDS,Female,17,One year,61.95,No
8532-UEFWH,Male,52,Two year,25.75,No
6296-DDOOR,Female,19,One year,58.2,No
7951-VRDVK,Female,36,One year,85.85,No
5931-FLJJF,Male,7,Month-to-month,70.1,Yes
4815-YOSUK,Male,72,One year,104.9,No
2659-VXMWZ,Male,67,One year,111.3,Yes
0380-NEAVX,Male,34,One year,99.85,No
3207-OYBWH,Male,57,Month-to-month,95.25,Yes
4285-GYRQC,Female,7,Month-to-month,86.25,Yes
7216-EWTRS,Female,1,Month-to-month,100.8,Yes
4365-MSDYN,Male,8,Month-to-month,19.55,No
7036-TYDEC,Female,69,Two year,104,No
5802-ADBRC,Female,50,One year,104.4,No
8076-FEZKJ,Male,10,One year,19.5,No
5197-YPYBZ,Female,12,Two year,25.25,No
8337-MSSXB,Female,14,Month-to-month,86.3,Yes
4312-GVYNH,Female,70,Two year,49.85,No
8495-LJDFO,Female,64,Month-to-month,108.95,No
0839-JTCUD,Female,66,Two year,89.9,No
5494-WOZRZ,Female,71,Two year,82,No
1302-UHBDD,Male,20,Month-to-month,89.95,No
2234-EOFPT,Male,72,Two year,79.35,No
8619-IJNDK,Female,71,Two year,64.05,No
8378-LKJAF,Male,38,Month-to-month,101.15,No
8182-BJDSI,Female,28,Month-to-month,89.95,Yes
2528-HFYZX,Male,17,Month-to-month,76.45,Yes
1153-GNOLC,Male,33,One year,39.1,No
3298-QEICA,Female,23,Two year,34.6,No
0788-DXBFY,Male,58,One year,19.55,No
3597-YASZG,Female,70,Two year,104.45,No
3496-LFSZU,Male,4,Month-to-month,70.5,No
5242-UOWHD,Male,45,Two year,20.35,No
2482-CZGBB,Male,10,Month-to-month,70,Yes
6479-SZPLM,Male,36,Two year,19.45,No
8097-VBQTZ,Male,54,Month-to-month,69.9,No
4500-HKANN,Male,23,Two year,59.7,No
9917-KWRBE,Female,41,One year,78.35,No
3420-ZDBMA,Male,5,Month-to-month,71.45,No
2212-LYASK,Male,27,One year,45.85,No
1393-IMKZG,Female,1,Month-to-month,95.85,No
8069-RHUXK,Female,67,Two year,35.7,No
3398-GCPMU,Female,72,Two year,89.55,No
2908-WGAXL,Female,56,Two year,24.95,No
3378-AJRAO,Male,44,One year,24.85,No
1013-QCWAM,Female,66,Month-to-month,100.8,No
0866-QLSIR,Female,34,One year,64.4,Yes
6050-FFXES,Female,69,Two year,105.35,No
7181-BQYBV,Female,1,Month-to-month,102.45,Yes
0362-RAOQO,Female,40,Two year,19.65,No
9554-DFKIC,Male,30,Month-to-month,54.45,No
5527-ACHSO,Female,11,Month-to-month,70.5,No
0829-DDVLK,Female,15,One year,20.1,No
1399-UBQIU,Male,11,Month-to-month,69.35,No
1813-JLKWR,Female,64,One year,19.8,No
0336-PIKEI,Male,72,Two year,74.4,No
7322-OCWHC,Male,72,Two year,93.05,No
9537-VHDTA,Female,1,Month-to-month,51.2,No
4957-TIALW,Female,15,One year,65.6,No
2054-PJOCK,Female,60,One year,80.55,No
9150-HEPMB,Male,56,One year,52.7,No
9030-QGZNL,Female,8,Two year,20.85,No
6204-IEUXJ,Female,3,Month-to-month,80.1,Yes
3126-WQMGH,Female,49,Month-to-month,52.15,No
4529-CKBCL,Female,2,Month-to-month,80.2,Yes
2506-CLAKW,Female,6,Month-to-month,98.15,Yes
7176-WRTNX,Male,70,Two year,114.95,No
1583-IHQZE,Male,12,Month-to-month,112.95,Yes
5732-IKGQH,Male,52,One year,104.45,No
9239-GZHZE,Female,72,Two year,113.65,No
7205-BAIAD,Female,40,Two year,20.6,No
0151-ONTOV,Female,1,Month-to-month,70.9,Yes
4140-MUHUG,Female,3,Month-to-month,86.85,Yes
0093-EXYQL,Female,40,Month-to-month,91.55,No
8064-RAVOH,Male,1,Month-to-month,49.85,No
0219-QAERP,Male,30,One year,19.8,No
0320-JDNQG,Male,23,Month-to-month,99.85,Yes
7180-PISOG,Male,1,Month-to-month,74.5,Yes
9168-INPSZ,Female,44,Month-to-month,104.15,No
3571-RFHAR,Male,65,Month-to-month,109.15,Yes
0015-UOCOJ,Female,7,Month-to-month,48.2,No
5334-AFQJB,Male,72,Two year,25.1,No
2754-SDJRD,Female,8,Month-to-month,100.15,No
9578-VRMNM,Female,16,Month-to-month,65.2,Yes
1587-FKLZB,Male,66,Month-to-month,99.5,Yes
6140-QNRQQ,Male,1,Month-to-month,71.55,Yes
8963-JLGJT,Male,3,Month-to-month,55.9,No
4307-KTUMW,Male,53,Month-to-month,93.9,Yes
1465-LNTLJ,Male,8,Month-to-month,64.4,No
5440-FLBQG,Male,69,Two year,108.4,Yes
2135-DQWAQ,Female,5,Month-to-month,85.3,No
4056-QHXHZ,Female,72,Two year,107.45,No
7470-MCQTK,Female,13,Month-to-month,48.75,Yes
7488-MXJIV,Female,4,Month-to-month,85.65,Yes
7401-JIXNM,Female,54,Two year,91.3,No
9339-FIIJL,Male,72,Two year,85.95,No
2027-FECZV,Male,12,Month-to-month,106.7,Yes
2672-DZUOY,Male,1,Month-to-month,25.15,Yes
4706-DGAHW,Male,1,Month-to-month,45.2,No
3870-MQAMG,Female,54,One year,110.35,Yes
6670-MFRPK,Male,69,Two year,79.2,No
6177-PEVRA,Female,48,Two year,55.5,No
4800-CZMPC,Female,48,One year,103.25,Yes
4813-HQMGZ,Female,8,Month-to-month,90.25,No
7579-KKLOE,Male,71,Two year,91.25,No
7377-DMMRI,Male,2,Month-to-month,47.8,Yes
8402-EIVQS,Male,67,One year,100.9,No
4947-DSMXK,Male,34,Month-to-month,97.7,No
7245-NIIWQ,Female,3,Month-to-month,69.85,No
0002-ORFBO,Female,9,One year,65.6,No
3324-OIRTO,Male,71,One year,104.65,No
5414-OFQCB,Male,57,Two year,90.45,No
4967-WPNCF,Male,72,Two year,63.7,No
8552-OBVRU,Female,48,Month-to-month,104.5,No
8499-BRXTD,Male,18,One year,20.1,No
9154-QDGTH,Male,43,One year,104.3,No
8197-BFWVU,Female,72,Two year,93.25,No
2577-GVSIL,Male,35,One year,73.45,No
9367-OIUXP,Male,4,Month-to-month,20.7,No
6770-UAYGJ,Female,49,Two year,25.25,No
6463-HHXJR,Female,71,Two year,100.5,No
7928-VJYAB,Male,11,Month-to-month,90.6,No
1187-WILMM,Male,63,Two year,89.4,No
9776-OJUZI,Female,65,Month-to-month,95.45,No
1306-RPWXZ,Female,49,Two year,20.45,No
8949-JTMAY,Female,29,Month-to-month,98.6,Yes
2774-LVQUS,Female,15,Month-to-month,83.05,Yes
3097-PYWXL,Female,4,Month-to-month,19.95,No
2266-SJNAT,Female,72,One year,109.15,No
0869-PAPRP,Female,26,Month-to-month,85.7,No
4238-JSSWH,Female,35,Month-to-month,102.05,No
2972-YDYUW,Female,57,One year,94.7,No
1104-FEJAM,Male,28,Month-to-month,64.4,No
2809-ILCYT,Female,25,One year,26.8,No
5499-ECUTN,Female,47,One year,66.05,No
4981-FLTMF,Female,57,Month-to-month,65.2,No
9121-PHQSR,Male,16,Month-to-month,85.05,No
3113-IWHLC,Male,5,Month-to-month,55.8,No
3211-ILJTT,Male,17,Month-to-month,70.4,Yes
4612-THJBS,Female,56,One year,104.75,Yes
4277-BWBML,Male,72,Two year,19.95,No
4094-NSEDU,Female,21,Month-to-month,94.25,Yes
0234-TEVTT,Female,48,One year,45,No
4304-TSPVK,Female,68,Two year,114.9,No
1552-AAGRX,Female,30,Month-to-month,106.4,No
2637-FKFSY,Female,3,Month-to-month,46.1,No
9796-MVYXX,Female,14,Two year,39.7,No
7874-ECPQJ,Female,4,Month-to-month,20.05,No
0020-INWCK,Female,71,Two year,95.75,No
7089-RKVSZ,Male,8,One year,24.4,No
2683-JXWQQ,Male,61,Month-to-month,33.6,No
9548-ZMVTX,Male,72,Two year,90.45,No
8739-XNIKG,Female,5,Month-to-month,84,No
9755-JHNMN,Female,49,Two year,67.4,No
3981-QSVQI,Male,8,Month-to-month,19.7,No
2789-HQBOU,Male,3,Month-to-month,80.35,No
9424-CMPOG,Male,9,Two year,19.6,No
5067-WJEUN,Male,67,Two year,54.2,No
3450-WXOAT,Male,46,Month-to-month,45.2,No
9251-WNSOD,Female,67,One year,75.1,No
6974-DAFLI,Female,55,One year,19.7,No
2616-UUTFK,Male,33,Month-to-month,72.75,No
7064-JHXCE,Male,62,Two year,20.05,No
5103-MHMHY,Female,1,Month-to-month,45.95,Yes
7989-AWGEH,Male,49,Month-to-month,39.2,No
4373-VVHQL,Male,1,Month-to-month,44.75,No
4559-UWIHT,Male,14,Month-to-month,82.65,No
7268-IGMFD,Male,18,Month-to-month,93.9,No
1846-XWOQN,Female,1,Month-to-month,70.15,Yes
0235-KGSLC,Female,1,Month-to-month,85.55,Yes
6650-BWFRT,Female,72,Two year,117.15,No
9570-KYEUA,Male,64,Two year,99.25,No
6993-YGFJV,Male,69,Two year,112.55,No
2712-SYWAY,Female,1,Month-to-month,25.7,No
0730-BGQGF,Male,71,Two year,90.3,No
5498-IBWPI,Female,66,One year,49.4,No
9101-NTIXF,Male,2,Month-to-month,19.4,No
0013-SMEOE,Female,71,Two year,109.7,No
9314-QDMDW,Male,11,One year,61.25,No
9308-ANMVE,Male,47,Month-to-month,55.3,No
2884-GBPFB,Female,35,Month-to-month,70.3,Yes
3757-NJYBX,Male,32,Month-to-month,106.35,Yes
3413-DHLPB,Male,60,Month-to-month,103.75,No
7649-PHJVR,Male,11,One year,19.5,No
6114-TCFID,Female,29,One year,39.5,No
3787-TRIAL,Male,21,Month-to-month,26.05,No
2573-GYRUU,Male,48,Month-to-month,91.05,No
5156-UMKOW,Female,3,Month-to-month,29.65,No
1247-QBVSH,Female,43,Month-to-month,50.2,No
6734-GMPVK,Male,5,Month-to-month,105.3,No
9822-OAOVB,Female,1,Month-to-month,55.45,No
6161-ERDGD,Male,71,One year,85.45,No
1226-JZNKR,Female,8,One year,19.8,No
7318-EIVKO,Male,8,Month-to-month,59.25,No
3771-PZOBW,Male,20,Month-to-month,90.7,No
5136-KCKGI,Female,33,One year,103.7,Yes
8231-BSWXX,Male,71,One year,79.05,No
6486-LHTMA,Female,31,One year,90.7,No
4083-BFNYK,Female,38,One year,95,No
3722-WPXTK,Male,1,Month-to-month,88.35,Yes
7389-KBFIT,Female,2,Month-to-month,30.25,No
7176-WIONM,Female,12,Month-to-month,49.85,No
5141-ZUVBH,Female,9,Month-to-month,93,No
1089-HDMKP,Male,11,Month-to-month,54.55,No
7623-HKYRK,Male,6,Month-to-month,19.7,No
0310-SUCIN,Female,71,One year,84.8,No
5197-PYEPU,Female,42,One year,94.45,No
2929-ERCFZ,Female,8,Month-to-month,94.2,Yes
7548-SEPYI,Female,5,Month-to-month,96.25,Yes
8835-VSDSE,Female,2,Month-to-month,70.7,Yes
6619-RPLQZ,Female,45,Two year,20.85,No
3275-RHRNE,Male,28,One year,60,No
3503-TYDAY,Female,43,Month-to-month,80.45,No
6901-GOGZG,Male,60,Two year,84.95,No
1623-NLDOT,Female,42,One year,33.55,Yes
7021-XSNYE,Male,7,Two year,49.65,No
9621-OUPYD,Female,25,One year,20.2,No
9898-KZQDZ,Female,40,Month-to-month,94.55,Yes
8982-NHAVY,Male,27,One year,100.5,No
4307-KWMXE,Male,10,Month-to-month,35.75,No
0141-YEAYS,Female,27,Month-to-month,86.45,No
2450-ZKEED,Female,11,One year,53.8,No
3694-DELSO,Male,4,Month-to-month,38.55,No
3893-JRNFS,Male,68,Month-to-month,39.9,No
9603-OAIHC,Male,1,Month-to-month,70.05,No
1133-KXCGE,Female,18,One year,20.1,No
5236-PERKL,Female,57,Two year,112.95,Yes
0142-GVYSN,Male,26,Month-to-month,20.3,No
1049-FYSYG,Female,17,Month-to-month,35.65,No
7854-FOKSF,Male,1,Month-to-month,35.9,Yes
2519-FAKOD,Male,38,Month-to-month,99.25,Yes
8406-LNMHF,Male,59,One year,82.95,No
1821-BUCWY,Male,30,Two year,55.65,No
8263-JQAIK,Male,2,Month-to-month,24.45,Yes
0023-UYUPN,Female,50,One year,25.2,No
8314-DPQHL,Male,9,One year,50.8,No
1465-WCZVT,Female,3,Month-to-month,19.65,No
9481-SFCQY,Female,14,Month-to-month,59.8,No
6360-SVNWV,Female,31,Month-to-month,73.55,No
0567-GGCAC,Female,7,Month-to-month,61.4,No
7089-IVVAZ,Female,8,Month-to-month,103.35,Yes
8884-MRNSU,Male,17,One year,19.9,No
2171-UDMFD,Male,32,Month-to-month,19.45,No
9050-IKDZA,Female,2,Month-to-month,81.5,No
2205-YMZZJ,Male,7,Month-to-month,84.8,Yes
9802-CAQUT,Female,72,Two year,109.55,No
1254-IZEYF,Female,31,Month-to-month,99.95,Yes
0187-WZNAB,Female,27,Month-to-month,74.4,No
9492-TOKRI,Female,18,Month-to-month,90,Yes
1475-VWVDO,Male,7,Month-to-month,74.9,No
9221-OTIVJ,Female,14,Month-to-month,104.85,Yes
1357-MVDOZ,Male,11,Month-to-month,59.65,No
7602-MVRMB,Female,72,Two year,110.45,No
3325-FUYCG,Male,28,One year,106.1,Yes
5908-QMGOE,Male,15,Month-to-month,74.2,Yes
1197-BVMVG,Female,4,Month-to-month,74.45,No
5406-KGRMX,Female,71,Two year,24.55,No
8481-YYXWG,Female,5,Month-to-month,89.35,Yes
5968-HYJRZ,Male,47,Two year,24.55,No
5198-EFNBM,Male,57,One year,90.65,No
7516-GMHUV,Male,50,Two year,105.05,No
7140-ADSMJ,Male,8,Month-to-month,20.45,No
2230-XTUWL,Female,48,Two year,19.55,No
7706-YLMQA,Female,70,One year,19.7,No
2585-KTFRE,Male,1,Month-to-month,70.45,No
7994-UYIVZ,Male,8,Month-to-month,85.65,No
2609-IAICY,Female,1,Month-to-month,77.15,Yes
1740-CSDJP,Male,1,Month-to-month,35.25,Yes
7717-BICXI,Male,60,Two year,20.55,No
6559-RAKOZ,Male,49,One year,97.95,No
2636-OHFMN,Male,4,Month-to-month,48.55,Yes
4716-MRVEN,Female,29,One year,20,No
2143-LJULT,Female,67,Two year,25.25,No
1323-OOEPC,Female,53,Month-to-month,98.4,Yes
3200-MNQTF,Male,67,Two year,70.9,No
6164-HXUGH,Female,6,Month-to-month,19.85,No
5630-IXDXV,Female,47,Month-to-month,106.35,No
0320-DWVTU,Female,53,Two year,99.5,No
9135-MGVPY,Male,69,Two year,84.7,No
1212-GLHMD,Male,3,Month-to-month,86.05,No
7878-JGDKK,Male,4,Month-to-month,44.55,No
1088-AUUZZ,Male,56,Two year,75.85,No
0397-GZBBC,Male,59,Month-to-month,93.85,Yes
6614-YWYSC,Male,61,Two year,25,No
9588-OZDMQ,Female,2,Month-to-month,45,No
7641-EUYET,Male,46,Month-to-month,100.7,Yes
6476-EPYZR,Male,12,Month-to-month,20.5,No
9921-ZVRHG,Female,14,Month-to-month,80.45,Yes
1174-FGIFN,Female,28,One year,90.45,No
6620-HVDUJ,Male,24,Month-to-month,60.45,No
4701-MLJPN,Male,31,Month-to-month,55.25,Yes
1032-MAELW,Female,68,One year,78.45,No
7641-TQFHN,Male,39,Two year,100.55,No
1552-TKMXS,Female,42,Month-to-month,20.35,No
9206-GVPEQ,Male,13,Month-to-month,54.45,Yes
8622-ZLFKO,Female,6,Month-to-month,90.75,No
1596-BBVTG,Male,35,Month-to-month,75.35,Yes
6188-UXBBR,Female,38,One year,20.25,No
2333-KWEWW,Male,18,Two year,20.05,No
5702-SKUOB,Female,4,Month-to-month,19.6,No
1134-YWTYF,Male,27,Month-to-month,53.8,No
6061-GWWAV,Male,41,One year,70.2,No
0679-TDGAK,Male,50,One year,75.5,No
6585-WCEWR,Male,72,Two year,20.35,No
9067-YGSCA,Female,70,One year,26.05,No
9067-SQTNS,Male,44,One year,20.6,No
8433-WXGNA,Male,2,Month-to-month,75.7,Yes
1776-SPBWV,Female,34,One year,20.1,No
8735-SDUFN,Female,72,Two year,24.3,No
9668-PUGNU,Male,71,Two year,24.5,No
9405-GPBBG,Female,64,Two year,110.5,No
1926-QUZNN,Female,72,Two year,25.25,No
3707-GNWHM,Male,1,Month-to-month,74.25,Yes
7016-NVRIC,Male,29,One year,90.1,No
5829-NVSQN,Female,23,One year,68.75,No
9565-AXSMR,Male,52,Two year,19.2,No
8922-LIEGH,Female,25,Month-to-month,89.7,Yes
8869-LIHMK,Female,64,Two year,115.1,No
8245-UMPYT,Female,16,Month-to-month,96.4,Yes
5186-SAMNZ,Male,1,Month-to-month,69.5,Yes
0447-RXSGD,Male,24,Month-to-month,99.65,No
4927-WWOOZ,Male,2,Month-to-month,91.45,No
5788-YPOEG,Female,34,Two year,84.75,No
5373-SFODM,Male,36,Month-to-month,85.25,Yes
0661-KBKPA,Male,53,One year,78.75,No
9081-WWXKP,Female,47,Two year,20.25,No
0784-ZQJZX,Male,72,Two year,19.9,No
3133-PZNSR,Male,72,Two year,97.75,No
5766-ZJYBB,Male,1,Month-to-month,19.4,Yes
8931-GJJIQ,Female,9,Month-to-month,83.3,Yes
4277-PVRAN,Female,8,Month-to-month,80.1,Yes
0022-TCJCI,Male,45,One year,62.7,Yes
0722-SVSFK,Female,7,Month-to-month,100.4,No
3612-YVGSJ,Female,71,Two year,24.45,No
9825-YCXWZ,Female,41,One year,101.1,No
5397-NSKQG,Male,67,Two year,50.9,No
8565-HBFNN,Male,69,One year,107.2,No
2000-DHJUY,Female,70,Two year,92.2,No
0203-HHYIJ,Male,25,One year,25.3,Yes
8670-ERCJH,Male,72,Two year,113.4,No
7758-UJWYS,Male,34,Two year,40.55,No
2050-ONYDQ,Female,65,Two year,26,No
7055-JCGNI,Female,70,Two year,111.95,No
0739-UUAJR,Female,72,Two year,53.8,No
4826-DXMUP,Male,35,One year,72.1,No
0952-KMEEH,Male,13,Month-to-month,98.15,Yes
7285-KLOTR,Female,12,One year,78.85,No
0654-PQKDW,Female,62,One year,70.75,No
7175-NTIXE,Female,25,Month-to-month,76.15,No
7963-SHNDT,Female,52,Two year,39.1,No
9796-BPKIW,Male,8,Month-to-month,69.95,No
0188-GWFLE,Male,2,Month-to-month,20.05,No
8129-GMVGI,Female,56,Two year,20.05,No
2882-DDZPG,Female,12,Month-to-month,19.45,No
3547-LQRIK,Female,47,One year,26.9,No
9137-NOQKA,Male,2,Month-to-month,19.2,No
5843-TTHGI,Female,18,Month-to-month,50,No
1849-RJYIG,Female,8,Month-to-month,60,No
8868-GAGIO,Male,45,Month-to-month,84.55,No
4061-UKJWL,Male,3,Month-to-month,45.45,No
5380-XPJNZ,Female,38,One year,20.05,No
8263-QMNTJ,Male,72,Two year,115.55,No
8178-EYZUO,Male,46,Month-to-month,93.7,Yes
3230-JCNZS,Female,71,Two year,99,No
0277-ORXQS,Male,66,Two year,50.55,No
5130-IEKQT,Male,25,Month-to-month,105.95,Yes
3230-WYKIR,Male,18,One year,82,Yes
7996-BPXHY,Female,13,Two year,25,No
3227-WLKLI,Female,65,Two year,91.55,No
0407-BDJKB,Male,60,Month-to-month,95.75,Yes
2266-FUBDZ,Male,15,Two year,19.35,No
8237-ULIXL,Female,72,Two year,24.85,No
9600-UDOPK,Male,30,Month-to-month,94.05,Yes
8216-AZUUZ,Female,42,Two year,100.4,No
9153-BTBVV,Female,71,Two year,25,No
4074-SJFFA,Female,1,Month-to-month,54.75,Yes
3269-ATYWD,Male,39,Month-to-month,95.65,Yes
5186-PEIZU,Female,35,Month-to-month,19.25,No
1074-AMIOH,Female,53,Month-to-month,108.25,No
4910-GMJOT,Female,1,Month-to-month,94.6,Yes
0354-WYROK,Female,31,Month-to-month,98.9,Yes
4361-FEBGN,Male,48,Two year,20.15,No
7748-UMTRK,Female,30,Month-to-month,101.3,No
0380-ZCSBI,Male,10,Month-to-month,20,No
7145-FEJWU,Female,12,Month-to-month,105.3,No
6463-MVYRY,Female,57,Two year,69.85,No
3969-JQABI,Female,58,Month-to-month,65.25,No
9624-EGDEQ,Female,37,Two year,19.8,No
1051-EQPZR,Female,44,Month-to-month,19.6,No
5849-ASHZJ,Male,27,One year,20.05,No
5780-INQIK,Female,8,Month-to-month,49.4,No
7576-OYWBN,Male,3,Month-to-month,76.05,Yes
4526-ZJJTM,Female,25,Month-to-month,88.4,No
8384-FZBJK,Female,57,Month-to-month,100.6,No
3750-RNQKR,Female,12,Month-to-month,19.45,No
0962-CQPWQ,Female,62,Two year,20.3,No
3096-YXENJ,Female,65,Two year,107.65,No
1265-BCFEO,Female,71,Two year,80.45,No
5837-LXSDN,Female,21,One year,58.85,No
5945-AZYHT,Male,71,One year,109.6,No
8325-QRPZR,Female,7,Month-to-month,75.15,No
6384-VMJHP,Female,72,Two year,73,No
2262-SLNVK,Female,1,Month-to-month,70.1,No
7730-CLDSV,Female,72,Two year,98.65,No
1135-HIORI,Female,64,One year,111.45,No
0164-APGRB,Female,72,Two year,114.9,No
6481-ESCNL,Female,29,Month-to-month,100.55,No
1790-NESIO,Female,13,Two year,20.4,No
1550-EENBN,Female,31,Month-to-month,104.35,No
5539-TMZLF,Male,1,Month-to-month,69.75,Yes
4323-SADQS,Male,7,Month-to-month,34.5,Yes
4446-BZKHU,Male,61,Month-to-month,105.55,Yes
5202-IVJNU,Female,39,Month-to-month,30.1,Yes
5976-JCJRH,Male,10,Month-to-month,70.3,Yes
8198-RKSZG,Female,14,Month-to-month,80.45,No
0137-OCGAB,Female,1,Month-to-month,80.2,Yes
3351-NQLDI,Female,67,One year,94.35,Yes
9297-EONCV,Female,72,Two year,91.35,No
7593-JNWRU,Male,6,Month-to-month,44.6,Yes
4588-YBNIB,Female,1,Month-to-month,19.6,Yes
1069-QJOEE,Male,25,One year,19.9,No
3336-JORSO,Female,33,Month-to-month,110.45,Yes
7799-DSEWS,Male,18,Month-to-month,68.35,No
8766-PAFNE,Male,71,Two year,79.1,No
5315-CKEQK,Male,28,One year,51,No
3130-ICDUP,Female,2,Month-to-month,80.55,No
0820-FNRNX,Male,17,Month-to-month,66.7,No
0880-FVFWF,Male,56,Month-to-month,86.4,No
4611-ANLQC,Female,60,One year,50.05,No
4213-HKBJO,Female,33,Two year,25.7,No
2792-LSHWX,Female,1,Month-to-month,83.4,No
5028-GZLDO,Male,2,Month-to-month,70.7,Yes
0014-BMAQU,Male,63,Two year,84.65,No
6861-XWTWQ,Male,7,Month-to-month,99.25,Yes
9018-PCIOK,Female,55,Two year,64.75,No
4837-QUSFT,Female,65,One year,100.15,No
6877-TJMBR,Male,1,Month-to-month,84.8,Yes
9953-ZMKSM,Male,63,Two year,25.25,No
0907-HQNTS,Female,70,Two year,113,No
7665-NKLAV,Female,36,Two year,40.65,No
6769-DCQLI,Male,52,One year,105,Yes
2433-KMEAS,Male,22,Month-to-month,54.45,Yes
4391-LNRXK,Male,22,Month-to-month,94.95,No
8250-ZNGGW,Female,5,Month-to-month,59.9,No
2195-ZRVAX,Female,47,Month-to-month,85.3,Yes
3550-SAHFP,Female,33,Month-to-month,83.35,Yes
2011-TRQYE,Male,18,Month-to-month,33.5,Yes
8562-GHPPI,Female,1,Month-to-month,19.8,No
5893-PYOLZ,Male,56,Two year,81.8,No
4986-MXSFP,Female,2,Month-to-month,20,No
6131-FOYAS,Male,35,Month-to-month,59.6,No
